gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
857363513,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Genista,Genista versicolor,,SPECIES,"Genista versicolor Boiss. ex Steud., 1840",Genista versicolor Boiss. ex Steud.,Boiss. ex Steud.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.077722,-2.96419,1,,1902,0,,,,,,,7357319,7357319,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-556-008211-20041008,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.411Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363512,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Cerastium,Cerastium gibraltaricum,,SPECIES,Cerastium gibraltaricum Boiss.,Cerastium gibraltaricum Boiss.,Boiss.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,36.987112,-3.290141,1,,1754,0,,,,,,,3811439,3811439,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-560-006540-20040805,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.500Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363511,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,Teucrium compactum,,SPECIES,Teucrium compactum Clemente ex Lag.,Teucrium compactum Clem. ex Lag.,Clem. ex Lag.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.064208,-2.958561,1,,1792,0,,,,,,,7308613,7308613,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-553-009727-20041005,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.184Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363510,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rotundifolia,ballota,SUBSPECIES,Quercus ilex subsp. ballota (Desf.) Bonafé,Quercus ilex L. subsp. ballota,,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.077722,-2.96419,1,,1902,0,,,,,,,2881553,2881550,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-556-006130-20041008,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.984Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363509,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus pyrenaica,,SPECIES,Quercus pyrenaica Willd.,Quercus pyrenaica Willd.,Willd.,ES,,Gr,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,36.987112,-3.290141,1,,1754,0,,,,,,,2878826,2878826,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-560-006134-20040805,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.764Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363508,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,Thymus serpylloides,gadorensis,SUBSPECIES,Thymus serpylloides subsp. gadorensis (Pau) Jalas,Thymus serpylloides Bory subsp. gadorensis (Pau) Jalas,(Pau) Jalas,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.064208,-2.958561,1,,1792,0,,,,,,,5605418,7306662,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-553-009644-20041005,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.631Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363507,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,Berberis hispanica,,SPECIES,Berberis hispanica Boiss. & Reut.,Berberis hispanica Boiss. & Reut.,Boiss. & Reut.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.077722,-2.96419,1,,1902,0,,,,,,,8428417,8428417,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-556-005966-20041008,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.462Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363506,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,Crataegus monogyna,brevispina,SUBSPECIES,Crataegus monogyna subsp. brevispina (Kunze) Franco,Crataegus monogyna subsp. brevispina (Kunze) Franco,(Kunze) Franco,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.082241,-2.9473,1,,1864,0,,,,,,,8148659,9220780,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-559-077220-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.370Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363505,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Phlomis,Phlomis lychnitis,,SPECIES,Phlomis lychnitis L.,Phlomis lychnitis L.,L.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.064208,-2.958561,1,,1792,0,,,,,,,3887383,3887383,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-553-009506-20041005,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.867Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363504,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus sylvestris,,SPECIES,"Pinus sylvestris Lour., 1790",Pinus sylvestris Lour.,Lour.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.077722,-2.96419,1,,1902,0,,,,,,,9079676,9079676,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-556-005717-20041008,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.562Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363503,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Dactylis,Dactylis glomerata,hispanica,SUBSPECIES,Dactylis glomerata subsp. hispanica (Roth) Nyman,Dactylis glomerata subsp. hispanica (Roth) Nyman,(Roth) Nyman,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.082241,-2.9473,1,,1864,0,,,,,,,4932234,2705308,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-559-011878-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.634Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363502,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Phlomis,Phlomis crinita,,SPECIES,Phlomis crinita Cav.,Phlomis crinita Cav.,Cav.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.064208,-2.958561,1,,1792,0,,,,,,,7307299,7307299,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-553-009502-20041005,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.676Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363501,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Picea,Picea mariana,,SPECIES,Pinus nigra Aiton,Pinus nigra Aiton,Aiton,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.077722,-2.96419,1,,1902,0,,,,,,,8196507,5284802,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-556-005708-20041008,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.986Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363500,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Festuca,Festuca scariosa,,SPECIES,Festuca scariosa (Lag.) Pau,Festuca scariosa Pau,Pau,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.082241,-2.9473,1,,1864,0,,,,,,,4114692,4114692,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-559-011796-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.825Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363499,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,Eryngium campestre,,SPECIES,Eryngium campestre L.,Eryngium campestre L.,L.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.064208,-2.958561,1,,1792,0,,,,,,,3034426,3034426,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-553-008914-20041005,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.734Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363498,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,Crataegus monogyna,brevispina,SUBSPECIES,Crataegus monogyna subsp. brevispina (Kunze) Franco,Crataegus monogyna subsp. brevispina (Kunze) Franco,(Kunze) Franco,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.09125,-2.93603,1,,2137,0,,,,,,,8148659,9220780,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-555-077220-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.023Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363497,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Carlina,Carlina corymbosa,,SPECIES,Carlina corymbosa L.,Carlina corymbosa L.,L.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.082241,-2.9473,1,,1864,0,,,,,,,3105391,3105391,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-559-011285-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.902Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363496,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Adenocarpus,Adenocarpus decorticans,,SPECIES,Adenocarpus decorticans Boiss.,Adenocarpus decorticans Boiss.,Boiss.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.064208,-2.958561,1,,1792,0,,,,,,,2951626,2951626,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-553-008319-20041005,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.724Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363495,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Agrostis,Agrostis canina,,SPECIES,Agrostis canina L.,Agrostis canina L.,L.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.09125,-2.93603,1,,2137,0,,,,,,,2706465,2706465,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-555-029601-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.742Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363494,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,Teucrium compactum,,SPECIES,Teucrium compactum Clemente ex Lag.,Teucrium compactum Clem. ex Lag.,Clem. ex Lag.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.082241,-2.9473,1,,1864,0,,,,,,,7308613,7308613,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-559-009727-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.762Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363493,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Erinacea,Erinacea anthyllis,,SPECIES,Erinacea anthyllis Link,Erinacea anthyllis Link,Link,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.064208,-2.958561,1,,1792,0,,,,,,,2977757,2977757,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-553-008286-20041005,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.844Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363492,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Melica,Melica ciliata,,SPECIES,Melica ciliata L.,Melica ciliata L.,L.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.09125,-2.93603,1,,2137,0,,,,,,,2703124,2703124,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-555-012144-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.879Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363491,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,Thymus serpylloides,gadorensis,SUBSPECIES,Thymus serpylloides subsp. gadorensis (Pau) Jalas,Thymus serpylloides Bory subsp. gadorensis (Pau) Jalas,(Pau) Jalas,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.082241,-2.9473,1,,1864,0,,,,,,,5605418,7306662,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-559-009644-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.439Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363490,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,Thymus mastichina,,SPECIES,"Thymus mastichina Sm., 1809",Thymus mastichina Sibth. & Sm.,Sibth. & Sm.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.081757,-2.682913,1,,1381,0,,,,,,,7905886,7905886,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-55-009635-20040818,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.775Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363489,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Poterium,Poterium sanguisorba,,SPECIES,Sanguisorba minor Scop.,Sanguisorba minor Scop.,Scop.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.064208,-2.958561,1,,1792,0,,,,,,,3029430,5364245,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-553-007957-20041005,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.997Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363488,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Koeleria,Koeleria vallesiana,,SPECIES,Koeleria vallesiana Asch. & Graebn.,Koeleria vallesiana Asch. & Graebn.,Asch. & Graebn.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.09125,-2.93603,1,,2137,0,,,,,,,7813762,7813762,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-555-012007-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.679Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363487,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,Eryngium campestre,,SPECIES,Eryngium campestre L.,Eryngium campestre L.,L.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.082241,-2.9473,1,,1864,0,,,,,,,3034426,3034426,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-559-008914-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.160Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363486,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lotus,Lotus dorycnium,,SPECIES,Dorycnium pentaphyllum Scop.,Dorycnium pentaphyllum Scop.,Scop.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.081757,-2.682913,1,,1381,0,,,,,,,2959128,5632022,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-55-007903-20040818,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.873Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363485,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,Quercus rotundifolia,ballota,SUBSPECIES,Quercus ilex subsp. ballota (Desf.) Bonafé,Quercus ilex L. subsp. ballota,,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.064208,-2.958561,1,,1792,0,,,,,,,2881553,2881550,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-553-006130-20041005,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.583Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363484,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arrhenatherum,Arrhenatherum album,,SPECIES,Arrhenatherum album (Vahl) Clayton,Arrhenatherum album (Vahl) Clayton,(Vahl) Clayton,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.09125,-2.93603,1,,2137,0,,,,,,,4121435,4121435,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-555-011941-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.829Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363483,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia characias,,SPECIES,Euphorbia characias L.,Euphorbia characias L.,L.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.082241,-2.9473,1,,1864,0,,,,,,,3067353,3067353,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-559-008643-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.744Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363482,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Prunus ramburii,,SPECIES,Prunus ramburii Boiss.,Prunus ramburei Boiss.,Boiss.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.046269,-2.958807,1,,1689,0,,,,,,,3020780,3020780,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-550-077370-20041006,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.360Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
857363481,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,Berberis hispanica,,SPECIES,Berberis hispanica Boiss. & Reut.,Berberis hispanica Boiss. & Reut.,Boiss. & Reut.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.064208,-2.958561,1,,1792,0,,,,,,,8428417,8428417,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-553-005966-20041005,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.562Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363480,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Festuca,Festuca scariosa,,SPECIES,Festuca scariosa (Lag.) Pau,Festuca scariosa Pau,Pau,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.09125,-2.93603,1,,2137,0,,,,,,,4114692,4114692,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-555-011796-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.436Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363479,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Fumana,Fumana thymifolia,,SPECIES,Fumana thymifolia (L.) Spach,Fumana thymifolia Spach,Spach,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.081757,-2.682913,1,,1381,0,,,,,,,7331278,7331278,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-55-007165-20040818,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.702Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363478,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,Pinus sylvestris,,SPECIES,"Pinus sylvestris Lour., 1790",Pinus sylvestris Lour.,Lour.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.064208,-2.958561,1,,1792,0,,,,,,,9079676,9079676,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-553-005717-20041005,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.962Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363477,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pilosella,Pilosella tricholepia,tricholepium,SUBSPECIES,Hieracium pilosella subsp. tricholepium Nägeli & Peter,Hieracium pilosella subsp. tricholepium Nägeli & Peter,Nägeli & Peter,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.09125,-2.93603,1,,2137,0,,,,,,,4251778,3122946,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-555-010873-20041004,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.788Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363476,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Halimium,Halimium umbellatum,viscosum,SUBSPECIES,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo,Halimium umbellatum Spach subsp. viscosum (Willk.) O.Bolòs & Vigo,(Willk.) O.Bolòs & Vigo,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.081757,-2.682913,1,,1381,0,,,,,,,3595820,7331332,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-55-007061-20040818,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:19.764Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
857363475,db6cd9d7-7be5-4cd0-8b3c-fb6dd7446472,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,Rosa pouzinii,,SPECIES,Rosa pouzinii Tratt.,Rosa pouzinii Tratt.,Tratt.,ES,,Al,PRESENT,,4b4b2111-ee51-45f5-bf5e-f535f4a1c9dc,37.064148,-2.969832,1,,1966,0,,,,,,,3008098,3008098,HUMAN_OBSERVATION,OBSNEV,SINFONEVADA,SINFON-552-079340-20041005,,,,CC_BY_NC_4_0,,,,,2022-05-25T18:17:20.713Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
